repo,pr_id,reviewer,review_decision,review_time,review_comment,is_ai_reviewer
apache/spark,56877,pan3793,APPROVED,2026-06-30T04:57:46Z,,False
apache/spark,56876,huaxingao,APPROVED,2026-06-30T00:53:41Z,,False
apache/spark,56875,yadavay-amzn,APPROVED,2026-06-30T00:31:14Z,"LGTM (non-binding). Reviewed this as an untrusted-input/allocation-safety change and it holds up well -- sharing what I verified.

**What I verified:**
- **No multiplication overflow.** The bound is written as `count > buffer.remaining() / minBytesPerItem` (integer division), not `count * minBytesPerItem > remaining`, so it sidesteps the classic `int` overflow that an attacker-controlled `count` could otherwise exploit to pass the check.
- **`minBytesPerItem` values are true lower bounds.** For the Multi*/GeometryCollection readers, `BYTE_SIZE + TYPE_SIZE` (5) is exactly the minimum encoding of a nested geometry (byte-order + type), so the cap never under-rejects; for LineString/Ring, `dimensionCount * DOUBLE_SIZE` is the real per-point floor. The bound is conservative in the safe direction.
- **No divide-by-zero.** `dimensionCount` is only ever `getDimensionCount(...)`, which returns 2/3/4 (never 0), so `dimensionCount * DOUBLE_SIZE` is always >= 16 -- the LineString/Ring `readCount` divisor can't be zero.
- **Clean error path.** All seven count sites now route through `readCount`, raising `WkbParseException` -> `WKB_PARSE_ERROR` instead of a raw `IllegalArgumentException`/`OutOfMemoryError`, so malformed WKB is rejected consistently and early.
- **Test coverage is complete for the change.** Negative and oversized counts are each exercised across all seven readers, plus the public `Geometry.fromWkb` path -- no count-bearing reader is left uncovered.

Matches the standard guidance for parsing untrusted binary (validate the count against the remaining buffer before allocating, reject at the earliest point). No concerns.",False
apache/spark,56875,dongjoon-hyun,APPROVED,2026-06-30T00:34:02Z,"+1, LGTM.",False
apache/spark,56875,huaxingao,APPROVED,2026-06-30T00:41:08Z,,False
apache/spark,56875,cloud-fan,APPROVED,2026-06-30T00:42:24Z,"**0 blocking, 1 non-blocking, 0 nits.**
Clean, well-tested hardening change. The `readCount` helper centralizes the negative/oversized guards across all 7 collection readers, and `Geometry.fromWkb` already maps `WkbParseException` to `WKB_PARSE_ERROR`, so malformed counts now surface as a normal parse error. Nothing blocks merge.

### Suggestions (1)
- WkbReader.java:188: oversized-count branch reuses the generic ""Unexpected end of WKB buffer"" message — a count-specific message would aid debugging (optional) — see inline

## Verification
Checked that the `minBytesPerItem` bound never falsely rejects valid WKB: each value is <= the true per-element minimum (LineString/Ring = `dimensionCount*DOUBLE_SIZE`, exact; Polygon rings = `INT_SIZE`=4, the empty-ring minimum; Multi*/GeometryCollection = `BYTE_SIZE+TYPE_SIZE`=5, the nested-geometry header minimum), so `count > remaining/min` only triggers when the count cannot possibly fit. No division-by-zero (`dimensionCount` is always >= 2; other divisors are constants), no overflow in the `dimensionCount*8` argument (max 32), and all 7 `new ArrayList<>(count)` sites are now fed by `readCount`.

<!-- ai-code-review -->",False
apache/spark,56875,szehon-ho,COMMENTED,2026-06-30T00:45:01Z,,False
apache/spark,56875,uros-b,APPROVED,2026-06-30T05:46:27Z,Thank you @szehon-ho and all!,False
apache/spark,56874,uros-b,COMMENTED,2026-06-30T07:37:26Z,,False
apache/spark,56874,uros-b,APPROVED,2026-06-30T07:37:42Z,"Thank you @szehon-ho! I left just one comment, but otherwise LGTM.",False
apache/spark,56874,dongjoon-hyun,APPROVED,2026-06-30T20:20:37Z,,False
apache/spark,56873,dongjoon-hyun,APPROVED,2026-06-30T02:41:22Z,"+1, LGTM. Thank you, @szehon-ho .",False
apache/spark,56873,uros-b,APPROVED,2026-06-30T07:38:15Z,Thank you @szehon-ho and @dongjoon-hyun!,False
apache/spark,56873,MaxGekk,APPROVED,2026-07-02T14:53:24Z,,False
apache/spark,56872,dongjoon-hyun,APPROVED,2026-06-30T02:40:04Z,"+1, LGTM. Thank you, @szehon-ho .",False
apache/spark,56872,MaxGekk,COMMENTED,2026-07-02T11:35:24Z,"**1 blocking, 0 non-blocking, 0 nits.**
The error class registration is correct, but the CI failure needs a golden file fix before merging.

### Correctness (1)
- `error-conditions.json:1032`: registering this class changes the observed output for `SELECT NULL:a AS b;` in `type-coercion-edge-cases.sql` from `INTERNAL_ERROR` to `AnalysisException(COLUMN_IS_NOT_VARIANT_TYPE)` -- the golden file still records the old output and must be regenerated. See inline.

<!-- ai-code-review -->",False
apache/spark,56871,dongjoon-hyun,APPROVED,2026-06-30T02:38:34Z,"+1, LGTM. Thank you, @szehon-ho !",False
apache/spark,56871,sandip-db,APPROVED,2026-06-30T02:42:40Z,LG. Thanks for fixing it.,False
apache/spark,56871,uros-b,COMMENTED,2026-06-30T07:39:56Z,,False
apache/spark,56871,uros-b,APPROVED,2026-06-30T07:40:28Z,Thank you @szehon-ho and @dongjoon-hyun @sandip-db! I left just one more note about the SQL state.,False
apache/spark,56871,MaxGekk,COMMENTED,2026-07-02T11:18:42Z,"**0 blocking, 1 non-blocking, 0 nits.**
Correct, minimal fix -- registers the missing error class definition and test. Parameter name `<xmlSchema>`, message template, and alphabetical placement all match the `INVALID_JSON_SCHEMA_MAP_TYPE` analogue. The `SparkThrowableSuite` round-trip should confirm the new registration.

### Suggestions (1)
Consider using `""sqlState"": ""2200N""` (SQL/XML state per SQL:2016 Part 14) instead of `""22032""` (SQL/JSON 'invalid JSON text') -- the XML-specific state is a one-character change and more semantically accurate for an XML schema error. This echoes @uros-b's still-open inline suggestion on the same line.

<!-- ai-code-review -->",False
apache/spark,56870,huaxingao,APPROVED,2026-06-30T01:01:58Z,LGTM,False
apache/spark,56870,pan3793,APPROVED,2026-06-30T01:58:30Z,,False
apache/spark,56869,yadavay-amzn,APPROVED,2026-06-30T00:01:11Z,,False
apache/spark,56869,dongjoon-hyun,APPROVED,2026-06-30T00:26:54Z,"+1, LGTM.",False
apache/spark,56869,cloud-fan,COMMENTED,2026-06-30T01:43:58Z,"**0 blocking, 1 non-blocking, 0 nits.**

The fix is correct and well-tested. One non-blocking design suggestion about *where* the per-pass memo lives — the caching idea is right, but the `ThreadLocal` + `WeakReference` + `eq`-identity-key mechanism could likely be simpler if the memo lived on `AnalysisContext` itself.

### Design / architecture (1)
- FunctionResolution.scala:150: per-pass memo could live on `AnalysisContext` instead of a separate `ThreadLocal`, dropping the weak-ref and identity-key machinery — see inline

## Verification
Traced the fast path against the slow loop: for a single-part name `resolutionCandidates` is `pathEntries.map(_ ++ name)` in path order, so when `system.builtin` leads, the loop's first candidate is `system.builtin.<name>`, which routes through `identifierFromSystemNameParts` → `builtinFunctionIdentifier(name)` → `resolveScalarFunctionByIdentifier` + `validateFunction` — exactly what the fast path calls, so hits are identical and misses fall through to the unchanged loop (preserving `notAScalarFunctionError` / `NOT_A_TABLE_FUNCTION`). The gate `isBuiltinFirstOnPath` is correctly *stricter* than the existing `isSessionBeforeBuiltinInPath` — for a custom `[catalog, builtin, session]` path the latter is false yet a catalog function could still shadow the built-in, so reusing it would have been a precedence bug. The cache-key invariant holds: top-level (`withNewAnalysisContext`→`reset`), single-pass (`ResolverRunner`), and view bodies (`withAnalysisContext`) each run under a fresh context.

<!-- ai-code-review -->",False
apache/spark,56869,MaxGekk,COMMENTED,2026-06-30T06:10:49Z,,False
apache/spark,56869,uros-b,APPROVED,2026-06-30T07:41:48Z,Thank you @MaxGekk and @yadavay-amzn @dongjoon-hyun @cloud-fan!,False
apache/spark,56869,cloud-fan,APPROVED,2026-06-30T07:50:00Z,"**Re-review: 1 addressed, 0 remaining, 0 new.**

The per-pass memo has been moved onto `AnalysisContext` as a lazily-filled body var, as suggested last round -- the `ThreadLocal` + `WeakReference` + `eq`-identity-key machinery all dropped out, and SECTION 17f was added as the nested-context regression guard. No new findings.

## Verification
Re-traced the built-in fast-path against the slow candidate loop across every input dimension (builtin hit / miss / wrong-arity, session-only name, internal, multi-part) -- result- and error-equivalent, and disabled exactly when an earlier path entry could shadow the builtin (session-first, catalog-before-builtin), confirmed by the gate and SECTIONs 17a/17c/17d/17e. Confirmed every `AnalysisContext` creation path (`reset`, `withNewAnalysisContext`, both `withAnalysisContext` overloads, `withOuterPlan`, construction) starts with a fresh memo derived only from immutable fields, so it is stale-free; and that no `ThreadLocal`/`WeakReference` remains and `FunctionResolution` has no subclass/override that bypasses the change.

LGTM.

<!-- ai-code-review -->",False
apache/spark,56868,MaxGekk,APPROVED,2026-06-29T20:52:59Z,,False
apache/spark,56867,dongjoon-hyun,APPROVED,2026-06-29T19:46:53Z,,False
apache/spark,56866,MaxGekk,APPROVED,2026-06-29T18:51:21Z,,False
apache/spark,56865,dongjoon-hyun,APPROVED,2026-06-29T19:39:28Z,"+1, LGTM.",False
apache/spark,56865,uros-b,APPROVED,2026-06-30T07:48:15Z,"LGTM, thank you @MaxGekk and @dongjoon-hyun!",False
apache/spark,56863,uros-b,APPROVED,2026-06-29T14:40:30Z,Thank you @MaxGekk!,False
apache/spark,56861,uros-b,APPROVED,2026-06-29T14:41:13Z,"Looks like a clean backport, thank you @LuciferYang!",False
apache/spark,56859,viirya,APPROVED,2026-06-29T07:25:36Z,"LGTM. I verified the mapping against `ParquetUtils.createAggInternalRowFromFooter`: `MIN`/`MAX` route through `getCurrentBlockMaxOrMin` -> `NO_MIN_MAX`, and `COUNT(col)` routes through `getNumNulls` -> `NO_NUM_NULLS`. The swap is correct — the original legacy numbers were crossed (`3172` = no min/max, `3171` = num nulls), and each call site keeps its semantics.

Merging the two siblings into one parent with sub-conditions is the right shape here: they share the same parameters and remedy and differ only in which statistic is missing. SQLSTATE `0A000` fits the ""feature not supported"" family, and the alphabetical placement (before `PARQUET_CONVERSION_FAILURE`, sub-conditions ordered) is what `SparkThrowableSuite` expects.

A couple of things on the test worth calling out:
- Using `count(i)` rather than `count(*)` is necessary to hit `getNumNulls` — `count(*)` and partition columns skip that path. Good catch.
- Placing the test in `ParquetV2AggregatePushDownSuite` is justified: the only caller of these functions is `v2/parquet/ParquetPartitionReaderFactory`, so Parquet aggregate push-down is a DSv2-only path. The comment explaining this is helpful.",False
apache/spark,56858,uros-b,COMMENTED,2026-06-29T14:43:05Z,,False
apache/spark,56858,uros-b,APPROVED,2026-06-29T14:43:14Z,Thank you @MaxGekk!,False
apache/spark,56858,dongjoon-hyun,APPROVED,2026-06-29T19:14:15Z,"+1, LGTM. Thank you, @MaxGekk .",False
apache/spark,56857,MaxGekk,COMMENTED,2026-06-29T06:24:07Z,"**0 blocking, 2 non-blocking, 0 nits.**
Correct, safe legacy→named error-class migration — `UNSUPPORTED_DATATYPE` matches the old `_LEGACY_ERROR_TEMP_3192` semantics, and the legacy entry is removed with no dangling references (confirmed tree-wide).

### Correctness (1)
- ColumnVectorUtils.java:240 (and MutableColumnarRow.java:237 + the `update` site): `typeName` is passed as `dataType.toString()` (unquoted internal form) rather than the quoted-SQL form every other `UNSUPPORTED_DATATYPE` site uses — see inline.

### Suggestions (1)
- The regression test exercises only `ColumnVectorUtils.appendValue`; the two `MutableColumnarRow` (`get`/`update`) sites are migrated identically but have no direct coverage. Worth a case each if convenient.

<!-- ai-code-review -->",False
apache/spark,56857,uros-b,COMMENTED,2026-06-29T14:54:16Z,"+1 with @MaxGekk's important note about ColumnVectorUtils, please fix before merge.",False
apache/spark,56857,MaxGekk,APPROVED,2026-06-29T18:29:25Z,,False
apache/spark,56856,uros-b,COMMENTED,2026-06-29T14:57:36Z,,False
apache/spark,56855,uros-b,COMMENTED,2026-06-29T14:58:55Z,,False
apache/spark,56854,MaxGekk,COMMENTED,2026-06-29T06:53:32Z,"**1 blocking, 2 non-blocking, 0 nits.**
Clean extension that mirrors the CSV nanos support. One blocking item on the NTZ-nano read path; the rest is an over-broad inference catch-all and the matching test gaps.

### Correctness (2)
- StaxXmlParser.scala:606: NTZ-nano read uses the 2-arg `parseWithoutTimeZoneNanos` (allowTimeZone=true) and silently accepts+drops a zone component, unlike the micro NTZ path, inference, and CSV (blocking) — see inline.
- XmlInferSchema.scala:667: the `AnyTimestampNanoType` catch-all matches nano paired with *any* type, so nano + non-datetime infers as `TimestampType` instead of the `StringType` fallback the micro path uses (non-blocking) — see inline.

### Suggestions (1)
- Test coverage: none of the new tests exercise (a) NTZ-nano zone rejection, (b) nano + non-timestamp inference, or (c) the actual round-tripped value in the `from_xml` test (it now asserts only non-null). Worth a case for (a)/(b) and tightening (c).

## Verification
Traced the `compatibleType` restructuring (moving the `StructType`/`ArrayType` recursive cases ahead of `findTightestCommonType`): equivalence-preserving for the inputs it actually sees. `compatibleType` is `private[xml]` and reached only from inference, whose structs are built via a name-sorted `TreeMap` (`addOrUpdateType`), so the new `groupBy`+`sortBy(name)` merge yields the same result as the old `findTightestCommonType`/`findTypeForComplex` path, and element/field recursion falls through to `findTightestCommonType` for non-nano types. The motive is valid: `AnyTimestampNanoType extends DatetimeType`, so `findTightestCommonType` would route a nested nano pair to `findWiderDateTimeType`, which has no nano case and would `MatchError`. The write path, LTZ-nano read, and `supportDataType` gate change all match the CSV analogue.

<!-- ai-code-review -->",False
apache/spark,56854,MaxGekk,COMMENTED,2026-06-29T21:32:33Z,"**3 addressed, 0 remaining, 1 new.**
Thanks for the fixes — all three points from the last round are resolved and re-verified:
- `StaxXmlParser.scala:606`: NTZ-nano now passes `allowTimeZone=false` (rejects zoned input, matching the micro NTZ path and CSV). ✓
- `XmlInferSchema.scala:667`: catch-all narrowed to `DatetimeType`, so nano + non-datetime falls back to `StringType` — and no `findWiderDateTimeType` `MatchError` is reintroduced. ✓
- Tests: `from_xml` now asserts the exact truncated round-trip value (UTC-pinned), plus new zone-rejection and nano-vs-non-datetime inference tests. ✓

### Suggestions (1)
- One coverage-parity gap vs the sibling JSON PR (#56865): there's no LEGACY time-parser-policy rejection test for nanos. The behavior is already correct — the shared `TimestampFormatter` (`parseNanos` / `parseWithoutTimeZoneNanos` / `formatNanos`) raises `UNSUPPORTED_FEATURE.TIMESTAMP_NANOS_WITH_LEGACY_TIME_PARSER` under the legacy policy, and XML uses it unchanged — so this is non-blocking. A test asserting it (write + read), mirroring JSON's `""...rejects nanosecond timestamps under the LEGACY time parser policy""`, would lock it in. (XML is v1-only, so JSON's v2 `JsonTable` gate has no XML analogue to add.)

<!-- ai-code-review -->",False
apache/spark,56854,vinodkc,COMMENTED,2026-06-29T21:42:09Z,,False
apache/spark,56854,vinodkc,COMMENTED,2026-06-29T21:43:00Z,,False
apache/spark,56854,MaxGekk,APPROVED,2026-06-30T09:31:53Z,"**1 addressed, 0 remaining, 0 new.**
Thanks @vinodkc — the one open item from the last round is resolved and re-verified, so this LGTM.

The suggested LEGACY-time-parser nanos rejection test is added in `FileBasedDataSourceSuite`, mirroring the JSON #56865 sibling (same suite, same `UNSUPPORTED_FEATURE.TIMESTAMP_NANOS_WITH_LEGACY_TIME_PARSER` condition + `config` param, both write and read; read uses `FAILFAST` so the error surfaces instead of being swallowed as a permissive null). The three round-1 fixes (NTZ-nano `allowTimeZone=false`, inference catch-all narrowed to `DatetimeType`, exact-value `from_xml` round-trip) remain in place.

## Verification
- **Test scope is correct (LTZ only)**: `TimestampFormatter.getFormatter` selects the legacy formatter only when `legacyTimeParserPolicy == LEGACY && !forTimestampNTZ`, so NTZ-nanos always takes the ISO-8601 path and never hits the legacy-rejection path — there is no untested NTZ rejection to add, and the test comment's rationale is accurate.
- **XML is v1-only**, so JSON's v2 `JsonTable` gate has no XML analogue — correctly noted.

No new findings.

<!-- ai-code-review -->",False
apache/spark,56853,MaxGekk,COMMENTED,2026-06-29T07:04:28Z,"**1 blocking, 1 non-blocking, 0 nits.**
The wording is right; the only blocking issue is placement — appending it inline overflows the Python line-length limit and doesn't match the siblings.

### Design / architecture (1)
- builtin.py:11712: the disclaimer is appended inline, making the line 110 chars (over the 100-char limit -> flake8/black CI failure) and diverging from `unix_millis`/`unix_seconds`, which put it on a separate line (blocking) — see inline.

### Suggestions (1)
- Consider extending the same disclaimer to `unix_timestamp` (line ~12761) and `to_unix_timestamp` (line ~13638): both return seconds and drop sub-second precision but don't carry it. Looser analogue than the `unix_*` family (format-parsing functions), but the truncation is identical — worth a follow-up so the note is consistent wherever precision is dropped. (`unix_nanos`/`unix_date` correctly omit it — finest precision / date input.)

<!-- ai-code-review -->",False
apache/spark,56853,uros-b,APPROVED,2026-06-29T14:47:24Z,"+1 with @MaxGekk's concern above ^^
Otherwise looks good, thank you @jubins!",False
apache/spark,56853,jubins,COMMENTED,2026-07-01T03:47:52Z,,False
apache/spark,56853,MaxGekk,CHANGES_REQUESTED,2026-07-01T10:15:07Z,"**1 addressed, 1 remaining, 1 new.**

- **Addressed:** the disclaimer is now on its own line (fixes the prior 100-char line-length blocker); matches `unix_millis`/`unix_seconds`, and the added `unix_nanos` See-Also cross-refs resolve. The docstring change itself is clean. Thanks!
- **Remaining (non-blocking):** extending the same disclaimer to `unix_timestamp` / `to_unix_timestamp` (my earlier suggestion) is still optional.
- **New (blocking):** the branch is badly out of date — details below.

## Design / architecture (1)

- **(blocking) The head `5b36a73` (""Fix merge conflicts"") merged a stale master, so this branch would revert ~6000 lines of current `master`.** The PR is meant to be a one-line docstring change, but its diff spans 41 files, and the head is a merge commit whose second parent is a stale master (`3d4dfb3d`). Relative to current `apache/spark:master`, the branch changes **153 files (+950 / -6986)** — merging it would revert a large amount of already-merged, unrelated work (Hive, vectorized columnar, `error-conditions.json`, pipelines, `SharedSparkSession`, `InsertSuite`, …). The GitHub ""41 files changed"" view understates this because it diffs against the stale merge-base.

  Could you **rebase this branch onto the latest `apache/spark:master`** (dropping the `5b36a73` merge commit) so the PR contains only the `builtin.py` docstring edit? Once the diff is just that one file, this is good to go.

<!-- ai-code-review -->",False
apache/spark,56852,MaxGekk,COMMENTED,2026-06-29T07:16:19Z,"**1 blocking, 0 non-blocking, 0 nits.**
Clean API addition that completes the `unix_nanos` <-> `timestamp_nanos` round-trip. One blocking issue: the doctest must pin the session timezone like every sibling LTZ doctest, or it fails outside UTC.

### Correctness (1)
- builtin.py:13210: the valid-value doctest asserts a UTC rendering for a `TIMESTAMP_LTZ(9)` value but doesn't pin `spark.sql.session.timeZone`, so it fails in non-UTC environments — unlike `timestamp_micros`/`timestamp_seconds`/`timestamp_millis`, which all pin UTC (blocking) — see inline.

<!-- ai-code-review -->",False
apache/spark,56852,uros-b,COMMENTED,2026-06-29T15:00:34Z,,False
apache/spark,56852,jubins,COMMENTED,2026-07-01T03:41:57Z,,False
apache/spark,56852,jubins,COMMENTED,2026-07-01T03:42:41Z,,False
apache/spark,56852,MaxGekk,APPROVED,2026-07-01T09:17:40Z,"**1 addressed, 0 remaining, 0 new.**

**0 blocking, 0 non-blocking, 0 nits.** Clean — the prior blocking doctest-timezone issue is resolved (UTC now pinned/unset like the sibling LTZ doctests), and the change mirrors `timestamp_micros` exactly. `versionadded 4.3.0` matches the JVM `@since`, the `unix_nanos` See-Also link resolves, and JVM<->Python parity is restored.

<!-- ai-code-review -->",False
apache/spark,56851,MaxGekk,APPROVED,2026-06-28T15:57:18Z,,False
apache/spark,56850,uros-b,COMMENTED,2026-06-29T14:44:11Z,,False
apache/spark,56850,uros-b,COMMENTED,2026-06-29T14:44:39Z,,False
apache/spark,56850,uros-b,COMMENTED,2026-06-29T14:45:40Z,,False
apache/spark,56850,uros-b,COMMENTED,2026-06-29T14:45:49Z,,False
apache/spark,56850,uros-b,APPROVED,2026-06-29T14:46:03Z,"Left a few comments, but otherwise LGTM - thank you @MaxGekk!",False
apache/spark,56850,MaxGekk,COMMENTED,2026-06-29T15:56:20Z,,False
apache/spark,56850,MaxGekk,COMMENTED,2026-06-29T15:56:22Z,,False
apache/spark,56850,dongjoon-hyun,APPROVED,2026-06-29T19:22:06Z,"+1, LGTM. Thank you, @MaxGekk .",False
apache/spark,56850,MaxGekk,COMMENTED,2026-06-29T22:28:33Z,,False
apache/spark,56850,cloud-fan,APPROVED,2026-06-30T14:04:00Z,"**0 blocking, 0 non-blocking, 0 nits.**
Clean, well-scoped change: replaces a cryptic `MatchError` with a clear, documented `UNSUPPORTED_DATATYPE` error, faithfully follows the SPARK-51590 / `OrcFileFormat.supportDataType` analogue (the `case _ => true` default is the correct choice for Hive SerDe's broader supported-type set), and is well tested across all three affected surfaces.

One optional, non-blocking observation: `toInspector(DataType)` still has no default branch, so other unmapped types (e.g. `VariantType` reached as a Hive UDF argument) would still surface a raw `MatchError`. Pre-existing and outside this PR's TIME scope -- noting only for awareness, not as a request.

<!-- ai-code-review -->",False
apache/spark,56849,MaxGekk,CHANGES_REQUESTED,2026-06-29T07:34:23Z,"**1 blocking, 0 non-blocking, 0 nits.**
Correct, minimal restoration of the guard SPARK-57303 disabled, with a clear fail-fast message and direct test coverage. One mechanical blocker: the three test names still use the `SPARK-XXXXX` placeholder.

### Correctness (1)
- ArrowVectorReaderSuite.scala:42 (and :55, :68): test names use the literal `SPARK-XXXXX:` placeholder instead of `SPARK-57738` (blocking) — see inline.

## Verification
Verified the guard is correct and complete: `ArrowVectorReader.apply` routes only `TimeType` through `ConnectTypeOps.forDataType` (`ConnectTypeOps.scala:162/164`), so nanos targets always reach `applyDefault` and the new guard — no bypass. The SPARK-57303 rationale holds: `UpCastRule.canUpCast` admits timestamp-family widening with target precision >= source (`UpCastRule.scala:48-52`), so micro→nanos passes the generic guard, which is exactly why the explicit check is needed. `AnyTimestampNanoType` is the sealed parent of both `TimestampLTZNanosType` and `TimestampNTZNanosType`, so one `isInstanceOf` covers LTZ and NTZ at all precisions. Both rejection tests build a micro-TZ vector whose `canUpCast` to the nanos target is `true`, so they genuinely reach the guard.

<!-- ai-code-review -->",False
apache/spark,56849,jubins,COMMENTED,2026-07-01T03:35:13Z,,False
apache/spark,56849,MaxGekk,DISMISSED,2026-07-01T10:13:54Z,"**1 addressed, 0 remaining, 0 new.**

**0 blocking, 0 non-blocking, 0 nits.** My prior blocking issue (placeholder `SPARK-XXXXX` in the three test names) is resolved — they now read `SPARK-57738`; the only other change since was a no-op scalastyle reformat, and the guard production code is unchanged from what I verified. Restores the micro->nanos guard SPARK-57303 disabled, with full LTZ/NTZ coverage and tests that genuinely reach it.

## Verification
`ArrowVectorReader.apply` routes only `TimeType` elsewhere, so nanos targets always reach the guard in `applyDefault`; `AnyTimestampNanoType` covers LTZ+NTZ at all precisions. Both rejection tests build a micro-TZ vector whose `canUpCast` to the nanos target is `true`, so they exercise the new check.

<!-- ai-code-review -->",False
apache/spark,56849,MaxGekk,CHANGES_REQUESTED,2026-07-01T12:49:38Z,"Retracting my earlier approval on this one — apologies for the churn. Having re-checked against current `master`, I don't think this guard is the right change:

1. **The stated rationale is no longer accurate.** The comment says ""there is no Arrow vector type for sub-microsecond timestamps."" Arrow does have `TimeStampNanoVector`/`TimeStampNanoTZVector`, and `ArrowUtils` on master already maps the nanos timestamp types to them in both directions — `toArrowField` routes `TimestampNTZNanosType`/`TimestampLTZNanosType` through `toPrecisionTaggedArrowField`, and `fromArrowField` reads `ArrowType.Timestamp(NANOSECOND, …)` back into `TimestampNTZNanosType(p)`/`TimestampLTZNanosType(p)`. And [SPARK-57160] just added the Connect proto messages (`TimestampNTZNanos`/`TimestampLTZNanos` in `types.proto` + `expressions.proto`), so the protocol layer supports these types now.

2. **Wrong layer / mechanism.** `ArrowVectorReader.apply` now dispatches through the Types Framework: `ConnectTypeOps.forDataType(targetDataType).map(_.createArrowVectorReader(vector)).getOrElse(applyDefault(…))`, and [SPARK-57372] removed the framework feature flag (it's always on). This guard lives in `applyDefault`, which the framework dispatch is designed to bypass. The idiomatic way to wire nanos read support is a `ConnectTypeOps` for the nanos timestamp types providing `createArrowVectorReader` — exactly mirroring `TimeTypeConnectOps` for `TIME`. As written, the guard will either become dead code once that lands, or preempt a real reader added inside `applyDefault`'s `vector match`.

The Arrow *read* path doesn't yet have a nanos-timestamp reader, so nothing is silently broken *today* — but ""restore a fast-fail guard for unsupported nanos types"" runs against the direction the surrounding work is actively moving (proto support landed the same day; the type mapping is already in). Suggest closing this in favor of a `TimestampNanos` `ConnectTypeOps` reader (or, if a stopgap is truly wanted, gating it so it can't shadow the framework path). Happy to help with the `ConnectTypeOps` version.

<!-- ai-code-review -->",False
apache/spark,56849,jubins,COMMENTED,2026-07-02T23:19:00Z,,False
apache/spark,56848,MaxGekk,COMMENTED,2026-06-29T08:03:33Z,"**0 blocking, 1 non-blocking, 0 nits.**
Clean, correct per-task memoization of the zone-offset lookup on the `date_trunc` hot path, with a measured speedup and results identical to the uncached path. One non-blocking suggestion.

### Suggestions (1)
- DateTimeUtils.scala:1313: the new `ZoneOffsetCache` has no direct unit test — existing `truncTimestamp` tests use the one-shot overload (fresh cache per call), so the cross-row reuse and the on-transition `hi-1` interval boundary are untested — see inline.

## Verification
Verified the cache is a pure memoization returning exactly `rules.getOffset(epochSec)` on every path, and that the cached `[lo, hi)` interval is genuinely constant-offset in each transition-state cell: fixed-offset (`[MIN, MAX)`); no-next-transition (`[epochSec, MAX)`); between transitions (`hi = nextTransition`, which the JDK returns strictly-after, so the bound is exact); and `epochSec` exactly on a transition — handled by anchoring `lo` on `previousTransition(hi-1)`, an interior point (transitions are >1s apart in tzdb), resolving the on-transition off-by-one regardless of `previousTransition`'s boundary semantics. The DST-equality guard still compares the locally-captured original offset (no aliasing when the candidate lookup resets the window), and the cache is per-task (`addMutableState` / one-shot eval), never shared across threads. All callers use the preserved `zoneId` overload.

<!-- ai-code-review -->",False
apache/spark,56848,Licht-T,COMMENTED,2026-06-30T14:14:34Z,,False
apache/spark,56848,MaxGekk,COMMENTED,2026-07-01T10:42:30Z,"**1 addressed, 0 remaining, 2 new.**

**0 blocking, 2 non-blocking, 0 nits.** My prior suggestion (no direct `ZoneOffsetCache` unit test) is fully addressed — thorough, ground-truth-checked tests covering cross-row reuse, transition straddle, the on-transition `hi-1` anchor, and a fixed-offset zone. Two non-blocking questions before I approve.

### Correctness (1)
- DateTimeUtils.scala:1348: the `[lo, hi)` window invariant is load-bearing and not backstopped by the truncation guard — see inline

### Suggestions (1)
- DateTimeUtils.scala:1337: cache-miss now does 3 rule searches vs 1; adversarial/random-timestamp workloads could regress — see inline

## Verification
The subtle `hi-1` interior anchor is pinned by the new test: after `offsetSeconds(t)` on a transition instant, `offsetSeconds(t-1)` returns the previous offset only because `lo` anchors on `previousTransition(hi-1)`, not `previousTransition(t)`; the test also cross-checks every probed second against `rules.getOffset` ground truth. Note the truncation-time `candidateOffsetSec != originalOffsetSec` fallback guards a transition-spanning *truncation* but not a wrong `originalOffsetSec` — hence question (1) on the window invariant. All 5 Scaladoc `[[ ]]` links verified correct.

<!-- ai-code-review -->",False
apache/spark,56848,Licht-T,COMMENTED,2026-07-01T15:38:28Z,,False
apache/spark,56848,Licht-T,COMMENTED,2026-07-02T09:01:39Z,,False
apache/spark,56846,uros-b,COMMENTED,2026-06-29T14:48:24Z,,False
apache/spark,56846,uros-b,APPROVED,2026-06-29T14:48:58Z,Left just one minor comment - thank you @MaxGekk!,False
apache/spark,56846,viirya,APPROVED,2026-06-29T17:20:03Z,"LGTM. Verified the change end-to-end: TIME is nanos-of-day internally (non-negative, monotonic), so the footer min/max statistics have a well-defined sort order for both engines; the ORC `LongWritable` path is symmetric with `OrcSerializer`/`OrcDeserializer`, and Parquet needs no reader change since the logical-type annotation is preserved in `getPushedDownAggResult`. Test coverage is solid (precision 0/6/7/9 straddling the micros/nanos split, empty file, null row, and the negative filter/expression/disabled cases).

One doc-consistency nit worth a follow-up: the `doc(...)` for both `spark.sql.parquet.aggregatePushdown` (`SQLConf.scala:1647`) and `spark.sql.orc.aggregatePushdown` (`SQLConf.scala:1852`) still say ""For MIN/MAX, support boolean, integer, float and date type"", which no longer reflects TIME being pushable. Since these strings surface in the user-facing config docs, worth updating both to include TIME. (Aside, pre-existing: that wording already omits byte/short/long/double from the allow-list -- feel free to just append TIME, or tighten it while you're there.)",False
