repo,pr_id,title,body,author,created_time,merged,labels
microsoft/vscode,323548,Enhance agent handling: rebase selected agent on worktree relocation and restore from draft on session resume,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->

Fixes https://github.com/microsoft/vscode/issues/323428",DonJayamanne,2026-06-29T17:10:16Z,True,[]
microsoft/vscode,323546,Style overrides: Add tests and refactor edge ownership logic for layout service,"This pull request refines the logic for determining which UI part ""owns"" the left and right floating edges of the workbench layout, especially in complex scenarios like maximized panels or sidebars. The main improvements include a more accurate and maintainable algorithm for edge ownership, clarifications in documentation, and the addition of comprehensive tests to ensure correctness across various layouts.

**Layout logic improvements:**

* Refactored the edge ownership algorithm in `getFloatingOuterEdgeOwners` to walk the full window order from outermost to innermost, skipping hidden parts and handling maximized scenarios where a single part spans both edges. The logic now properly skips the activity bar (which hugs the edge but is not a floating card) and handles the editor's visibility in the main window context.
* Updated `resolveFloatingOuterOwner` to use the new order and visibility checks, and to return `undefined` when no visible card sits on the edge, rather than defaulting to the editor.
* Added import of `mainWindow` to ensure correct visibility checks for multi-window parts like the editor.

**Documentation improvements:**

* Clarified and expanded comments in `layoutService.ts` to explain the new edge ownership logic, including how maximized parts and hidden editors are handled. [[1]](diffhunk://#diff-d132005d10db590379d0c566ff130fbccb332b4adf75ee6d94865b7431169d0aL123-R127) [[2]](diffhunk://#diff-d132005d10db590379d0c566ff130fbccb332b4adf75ee6d94865b7431169d0aL145-R198)

**Testing:**

* Added a comprehensive test suite `LayoutService - getFloatingOuterEdgeOwners` to cover various layout scenarios, ensuring the new logic works as intended in all relevant configurations.",mrleemurray,2026-06-29T17:08:20Z,True,[]
microsoft/vscode,323544,[cherry-pick] Revert PR 323316,"Cherry-pick of #323514 from `release/1.127`.

This should not have switched to use the openerService for this",vs-code-engineering[bot],2026-06-29T17:02:11Z,True,['cherry-pick-artifact']
microsoft/vscode,323537,fix: avoid unhandled rejection from orphan .finally() in gallery extension download dedup (fixes #323530),"**Automated error-fix analysis for an error-telemetry issue.** Fix at the producer of the unhandled rejection — the download-dedup memoization — not at the signature-verification crash site.

### Summary

The error bucket `SignatureVerificationInternal: 署名の検証が 'UnknownError' エラーで失敗しました。` (""Signature verification failed with 'UnknownError' error"") is reported as an **unhandled promise rejection in the shared process**, with a 2-frame stack:

- `ExtensionManagementService.downloadExtension` (`extensionManagementService.ts:381`)
- `async ExtensionManagementService.downloadAndExtractGalleryExtension` (`extensionManagementService.ts:300`)

The throw itself is legitimate: when the `@vscode/vsce-sign` module throws during verification, `ExtensionSignatureVerificationService.verify()` returns `verificationStatus = UnknownError`; `downloadExtension`'s `switch` has no `UnknownError` case, so it correctly fails closed by throwing `ExtensionManagementError(..., SignatureVerificationInternal)`. The UI path already handles this error gracefully (dialog with Learn More / Report Issue / Install Anyway).

The actual defect is in `createInstallExtensionTask`, which memoizes in-flight gallery downloads in the `extractingGalleryExtensions` map. It stored/returned the raw download promise and then called `promise.finally(cleanup)` as a **standalone, discarded statement**. `promise.finally()` returns a *new* promise; when the download rejects, the returned promise is handled by the caller, but the discarded `.finally()` promise rejects with **no handler** → unhandled rejection → error telemetry. This leaks *every* download/extract rejection, with the signature `UnknownError` case being the most frequent.

Fixes microsoft/vscode#323530
Recommended reviewer: `@sandy081`

### Culprit Commit

The unhandled-rejection defect is a **latent bug** in the `extractingGalleryExtensions` dedup block of `createInstallExtensionTask`. The orphan `promise.finally(...)` statement is present unchanged at commit `7f503b81` (2026-04-09) with identical line numbers, and the most recent fix-window edit to this file — `88e21a04` (""handle edge cases while updating built in extensions"", `@sandy081`, 2026-04-10) — added unrelated lines and did not touch the dedup block. The exact commit that first introduced the orphan `.finally()` was not pinned within the time budget.

The `recent-regression` / `stable-anomaly` signal correlates with the **auto-update for built-in extensions** feature series by `@sandy081` (e.g. `143b631d` ""Enable auto-update for built-in extensions"", and follow-ups `aa0db967`, `7f503b81`, `88e21a04`, late March–April 2026), which added a background gallery download/verify code path. This greatly increased background download/verification frequency, amplifying the pre-existing unhandled-rejection leak into a visible telemetry spike for version 1.126.0 (shipped commit `7e7950df89d055b5a378379db9ee14290772148a`).

### Code Flow

```mermaid
flowchart TD
    A[Install / background auto-update of gallery extension] --> B[createInstallExtensionTask]
    B --> C{extractingGalleryExtensions<br/>has in-flight promise for key?}
    C -- yes --> R[return cached promise]
    C -- no --> D[downloadAndExtractGalleryExtension]
    D --> E[downloadExtension → verify signature]
    E --> F[vsce-sign module.verify throws]
    F --> G[verificationStatus = UnknownError]
    G --> H[""downloadExtension switch has no UnknownError case →<br/>throw ExtensionManagementError(SignatureVerificationInternal)""]
    H --> I[returned/stored promise rejects → awaited by task → HANDLED]
    H --> J[""orphan promise.finally(...) promise rejects → NO handler""]
    J --> K[Unhandled rejection in shared process → error telemetry bucket]
```

### Affected Files

- `src/vs/platform/extensionManagement/node/extensionManagementService.ts` — in `createInstallExtensionTask`, fold the `.finally()` cleanup into the promise that is stored in `extractingGalleryExtensions` and returned, eliminating the discarded orphan promise branch.

### Repro Steps

1. Trigger a gallery extension download whose signature verification fails internally — the `@vscode/vsce-sign` module throws, so `ExtensionSignatureVerificationService.verify()` yields `verificationStatus = UnknownError`. In practice this is reached frequently by the background auto-update path for built-in extensions, which performs many background downloads.
2. `downloadExtension` has no `UnknownError` `case` in its verification `switch`, so it throws `ExtensionManagementError(..., SignatureVerificationInternal)` (correct fail-closed behavior).
3. In `createInstallExtensionTask`, the returned/stored dedup promise rejects and is handled by the awaiting task, but the discarded `promise.finally(...)` branch rejects with no handler.
4. Observe an unhandled promise rejection reported to error telemetry as `SignatureVerificationInternal: 署名の検証が 'UnknownError' エラーで失敗しました。`.

### How the Fix Works

**Chosen approach** — `src/vs/platform/extensionManagement/node/extensionManagementService.ts`, `createInstallExtensionTask`:

Before:
```ts
this.extractingGalleryExtensions.set(extensionKey.toString(), promise = this.downloadAndExtractGalleryExtension(extensionKey, extension, operation, options, token));
promise.finally(() => this.extractingGalleryExtensions.delete(extensionKey.toString()));
```
After:
```ts
promise = this.downloadAndExtractGalleryExtension(extensionKey, extension, operation, options, token)
    .finally(() => this.extractingGalleryExtensions.delete(extensionKey.toString()));
this.extractingGalleryExtensions.set(extensionKey.toString(), promise);
```

`.finally()` is now chained *into* the single promise that is both stored in the map and returned to the caller, so that one handled promise carries the cleanup. The discarded second promise — the only branch without a rejection handler — no longer exists, so a rejecting download can no longer produce an unhandled rejection. The fix is placed at the **producer of the unhandled rejection** (the dedup memoization), not at the crash site (the signature-verification throw) — following the principle of fixing where the unhandled value is produced rather than where it surfaces. No `try/catch` is added and no `logService.error`/`throw` is removed: the awaiting caller still receives and handles the rejection exactly as before; only the duplicate, unobserved promise branch is removed. The change mirrors the already-correct idiom used by `scanExtensions` in the same file (its scan dedup chains `.finally()` into the stored/awaited promise), so it restores consistency rather than inventing a new pattern.

After this change, the `createInstallExtensionTask` dedup block cannot produce an unhandled rejection on a failed download, because the only promise derived from the download (the stored/returned one) now includes the `.finally()` cleanup and is awaited by the caller — there is no longer a separate, unobserved `.finally()` promise to reject.

**Alternatives considered:**

- Add an `UnknownError` `case` at the `downloadExtension` `switch` so it stops throwing `SignatureVerificationInternal` — rejected: failing closed on an unverifiable signature is correct security behavior, and the UI already handles this error gracefully; the throw is not the bug, the orphan rejection is.
- Attach a `.catch()` to the orphan `.finally()` promise — rejected: this swallows/duplicates handling and is strictly worse than removing the orphan branch and reusing the existing, verified idiom.
- Wrap the download/verify in `try/catch` — rejected: that hides the error from the telemetry pipeline instead of fixing the unhandled-rejection producer.

### Recommended Owner

`@sandy081` (Sandeep Somavarapu). Rationale: declared GDPR `owner` of the signature-verification telemetry event in `extensionSignatureVerificationService.ts`; author of the extension-management auto-update series that introduced/amplified the affected background download path; long-standing owner of the extension-management area. Active in the repository within the last days (e.g. `88e21a04`, 2026-04-10).




> Generated by [errors-fix](https://github.com/microsoft/vscode-engineering/actions/runs/28387971286) · 1.5K AIC · ⌖ 116.6 AIC · ⊞ 69.4K · [◷](https://github.com/search?q=repo%3Amicrosoft%2Fvscode+%22gh-aw-workflow-id%3A+errors-fix%22&type=pullrequests)

<!-- gh-aw-agentic-workflow: errors-fix, engine: copilot, version: 1.0.60, model: claude-opus-4.8, id: 28387971286, workflow_id: errors-fix, run: https://github.com/microsoft/vscode-engineering/actions/runs/28387971286 -->

<!-- gh-aw-workflow-id: errors-fix -->
<!-- gh-aw-workflow-call-id: microsoft/vscode-engineering/errors-fix -->",vs-code-engineering[bot],2026-06-29T16:57:56Z,False,"['errors-fix', '*error-fix-driving']"
microsoft/vscode,323536,[cherry-pick] Clarify Ollama provider in Models view migrate tooltip,"Cherry-pick of #323518 from `main`.

The Models view renders an Ollama-provided group using its localhost address (e.g. `127.0.0.1:11434`) with no indication that the group comes from the deprecated Ollama provider. The generic ""Migrate"" link tooltip didn't help disambiguate.

## Description

- Updated the deprecation link tooltip in `chatModelsWidget.ts` to name the provider explicitly:
  > ""The Ollama model provider is deprecated. Please migrate to the official extension.""

This surfaces the provider context on hover of the ""Migrate"" link next to the deprecated group.",vs-code-engineering[bot],2026-06-29T16:55:02Z,True,['cherry-pick-artifact']
microsoft/vscode,323532,BYOK: support custom endpoint model options,"## Summary
- Honor configured `temperature` and `top_p` for BYOK custom endpoints.
- Allow `null` to omit parameters and use provider defaults.
- Add regression coverage.

Fixes #321514",vritant24,2026-06-29T16:46:11Z,True,[]
microsoft/vscode,323529,build(deps): bump js-yaml and @secretlint/formatter in /extensions/copilot,"Bumps [js-yaml](https://github.com/nodeca/js-yaml) to 4.3.0 and updates ancestor dependency [@secretlint/formatter](https://github.com/secretlint/secretlint). These dependencies need to be updated together.

Updates `js-yaml` from 4.1.1 to 4.3.0
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/nodeca/js-yaml/blob/master/CHANGELOG.md"">js-yaml's changelog</a>.</em></p>
<blockquote>
<h2>4.3.0, 3.15.0 - 2026-06-27</h2>
<h3>Security</h3>
<ul>
<li>Backported <code>maxTotalMergeKeys</code> option.</li>
</ul>
<h2>[5.2.0] - 2026-06-26</h2>
<h3>Added</h3>
<ul>
<li>Added <code>maxTotalMergeKeys</code> (10000) loader option to limit the total number of
keys processed by YAML merge (<code>&lt;&lt;</code>) across one <code>load()</code> / <code>loadAll()</code> call.</li>
<li>Added <code>maxAliases</code> (-1) loader option to limit the number of YAML aliases per
document.</li>
</ul>
<h3>Removed</h3>
<ul>
<li><code>maxMergeSeqLength</code> replaced with <code>maxTotalMergeKeys</code> for limiting YAML merge
processing.</li>
</ul>
<h3>Fixed</h3>
<ul>
<li>Round-trip of integers with exponential form (&gt;= <code>1e21</code>)</li>
</ul>
<h2>[5.1.0] - 2026-06-23</h2>
<h3>Added</h3>
<ul>
<li>Collection tags can finalize an incrementally populated carrier into a
different result value.</li>
</ul>
<h3>Changed</h3>
<ul>
<li>[breaking] <code>quoteStyle</code> now selects the preferred quote style; use the
restored <code>forceQuotes</code> option to force quoting non-key strings.</li>
</ul>
<h2>[5.0.0] - 2026-06-20</h2>
<h3>Added</h3>
<ul>
<li>Added named exports for schemas, tags, parser events and AST utilities.</li>
<li>Reworked <code>JSON_SCHEMA</code> and <code>CORE_SCHEMA</code> with spec-compliant scalar resolution
rules, and added <code>YAML11_SCHEMA</code>.</li>
<li>Added <code>realMapTag</code> for lossless mappings with non-string and complex keys.
Object-based mappings now reject complex keys instead of stringifying them.</li>
<li>Added <code>dump()</code> <code>transform</code> option for changing the generated AST before
rendering.</li>
<li>Added <code>dump()</code> options <code>seqInlineFirst</code>, <code>flowBracketPadding</code>,
<code>flowSkipCommaSpace</code>, <code>flowSkipColonSpace</code>, <code>quoteFlowKeys</code>, <code>quoteStyle</code> and
<code>tagBeforeAnchor</code>.</li>
<li>Added formal data layers (events and AST) for modular data pipelines.
<ul>
<li>Added low-level parser (to events), presenter and visitor APIs.</li>
</ul>
</li>
<li>Added the <a href=""https://github.com/yaml/yaml-test-suite"">YAML Test Suite</a> to the
test set.</li>
</ul>
<h3>Changed</h3>
<ul>
<li>See the <a href=""https://github.com/nodeca/js-yaml/blob/master/docs/migrate_v4_to_v5.md"">migration guide</a> for upgrade notes.</li>
<li>Rewritten in TypeScript and reorganized the public API around flat named
exports.</li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/nodeca/js-yaml/commit/33d05b5d29a8c21360f620f7e1c1706e24522eda""><code>33d05b5</code></a> 4.3.0 released</li>
<li><a href=""https://github.com/nodeca/js-yaml/commit/663bfab6db2b4a146a9366fd685f069345be4ddb""><code>663bfab</code></a> Drop demo publish, to not override new v5 one.</li>
<li><a href=""https://github.com/nodeca/js-yaml/commit/1cb8c7b94bf75e15116869c1c0482dcb22785986""><code>1cb8c7b</code></a> Add v4-legacy tag for publish</li>
<li><a href=""https://github.com/nodeca/js-yaml/commit/02f27afad532763263cd2b6be35c24ee8e1f6157""><code>02f27af</code></a> Restore umd builds back to es5</li>
<li><a href=""https://github.com/nodeca/js-yaml/commit/8be84edaf15e7c394fa3b813179d1bcc280e87fb""><code>8be84ed</code></a> Fix es5 compatibility</li>
<li><a href=""https://github.com/nodeca/js-yaml/commit/59423c6f8cdc78742ac00e25a4dd39ef16b702e4""><code>59423c6</code></a> Replace <code>maxMergeSeqLength</code> option with <code>maxTotalMergeKeys</code> (more robust). Ba...</li>
<li><a href=""https://github.com/nodeca/js-yaml/commit/6842ef6a02df01ca7282ea01dc3c70787710c05d""><code>6842ef6</code></a> doc polish</li>
<li><a href=""https://github.com/nodeca/js-yaml/commit/590dbabadd172b099c07654fab2eabec8c7a07b9""><code>590dbab</code></a> 4.2.0 released</li>
<li><a href=""https://github.com/nodeca/js-yaml/commit/f944dc5cd132251752499bdb157f33027d362177""><code>f944dc5</code></a> Add package.json funding field</li>
<li><a href=""https://github.com/nodeca/js-yaml/commit/f6927192223355b64f2a6e19f3071ccc579ee718""><code>f692719</code></a> Changelog update</li>
<li>Additional commits viewable in <a href=""https://github.com/nodeca/js-yaml/compare/4.1.1...4.3.0"">compare view</a></li>
</ul>
</details>
<br />

Updates `@secretlint/formatter` from 10.1.1 to 10.2.2
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/secretlint/secretlint/releases"">@​secretlint/formatter's releases</a>.</em></p>
<blockquote>
<h2>v10.2.2</h2>
<!-- raw HTML omitted -->
<h2>What's Changed</h2>
<h3>Bug Fixes</h3>
<ul>
<li>sendgrid tokens are 69 characters long by <a href=""https://github.com/benibenj""><code>@​benibenj</code></a> in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1133"">secretlint/secretlint#1133</a></li>
</ul>
<h3>Maintenance</h3>
<ul>
<li>fix(turbo): fix turbo.json configuration to match actual file structure by <a href=""https://github.com/azu""><code>@​azu</code></a> in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1123"">secretlint/secretlint#1123</a></li>
</ul>
<h3>Dependency Updates</h3>
<ul>
<li>chore(deps): update patch updates (patch) by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1124"">secretlint/secretlint#1124</a></li>
<li>chore(deps): update lerna-lite monorepo to ^4.6.1 (patch) by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1125"">secretlint/secretlint#1125</a></li>
<li>chore(deps): update dependency <code>@​types/node-forge</code> to ^1.3.13 by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1126"">secretlint/secretlint#1126</a></li>
<li>chore(deps): update dependency rollup to ^4.45.0 by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1127"">secretlint/secretlint#1127</a></li>
<li>chore(deps): update patch updates (patch) by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1128"">secretlint/secretlint#1128</a></li>
<li>chore(deps): update dependency turbo to ^2.5.5 by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1129"">secretlint/secretlint#1129</a></li>
<li>chore(deps): update patch updates (patch) by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1130"">secretlint/secretlint#1130</a></li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/secretlint/secretlint/compare/v10.2.1...v10.2.2"">https://github.com/secretlint/secretlint/compare/v10.2.1...v10.2.2</a></p>
<h2>v10.2.1</h2>
<!-- raw HTML omitted -->
<h2>What's Changed</h2>
<h3>Bug Fixes</h3>
<ul>
<li>fix(database-connection-string): improve password detection to avoid false negatives by <a href=""https://github.com/azu""><code>@​azu</code></a> in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1118"">secretlint/secretlint#1118</a></li>
</ul>
<h3>CI</h3>
<ul>
<li>chore(deps): update github/codeql-action action to v3.29.2 by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1105"">secretlint/secretlint#1105</a></li>
</ul>
<h3>Dependency Updates</h3>
<ul>
<li>chore(deps): update dependency <code>@​types/node-forge</code> to ^1.3.12 by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1107"">secretlint/secretlint#1107</a></li>
<li>fix(deps): update textlint to ^15.1.1 (patch) by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1110"">secretlint/secretlint#1110</a></li>
<li>chore(deps): update dependency create-validator-ts to ^6.0.1 by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1109"">secretlint/secretlint#1109</a></li>
<li>chore(deps): update dependency rollup to ^4.44.2 by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1111"">secretlint/secretlint#1111</a></li>
<li>fix(deps): update textlint to ^15.2.0 (patch) by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1112"">secretlint/secretlint#1112</a></li>
<li>chore(deps): update lerna-lite monorepo to ^4.6.0 (minor) by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1113"">secretlint/secretlint#1113</a></li>
<li>chore(deps): bump braces from 3.0.2 to 3.0.3 by <a href=""https://github.com/dependabot""><code>@​dependabot</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1114"">secretlint/secretlint#1114</a></li>
<li>chore(deps): update patch updates (patch) by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1115"">secretlint/secretlint#1115</a></li>
<li>chore(deps): update patch updates (patch) by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1116"">secretlint/secretlint#1116</a></li>
</ul>
<h3>Other Changes</h3>
<ul>
<li>chore(deps): update dependency <code>@​types/node</code> to ^20.19.4 by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1106"">secretlint/secretlint#1106</a></li>
<li>chore(deps): update dependency bun to v1.2.18 by <a href=""https://github.com/renovate""><code>@​renovate</code></a>[bot] in <a href=""https://redirect.github.com/secretlint/secretlint/pull/1108"">secretlint/secretlint#1108</a></li>
</ul>
<p><strong>Full Changelog</strong>: <a href=""https://github.com/secretlint/secretlint/compare/v10.2.0...v10.2.1"">https://github.com/secretlint/secretlint/compare/v10.2.0...v10.2.1</a></p>
<h2>v10.2.0</h2>
<!-- raw HTML omitted -->
<h2>What's Changed</h2>
<h3>Features</h3>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/secretlint/secretlint/commit/847bc9d0a22dfad986861f78863b370da4963aba""><code>847bc9d</code></a> chore(release): v10.2.2 (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1134"">#1134</a>)</li>
<li><a href=""https://github.com/secretlint/secretlint/commit/84e74d8862932a10499e12b372b48176b28731a2""><code>84e74d8</code></a> sendgrid tokens are 69 characters long (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1133"">#1133</a>)</li>
<li><a href=""https://github.com/secretlint/secretlint/commit/0f2779d4e427152302d1031e9a1b22f07e7c9ed1""><code>0f2779d</code></a> chore(deps): update patch updates (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1130"">#1130</a>)</li>
<li><a href=""https://github.com/secretlint/secretlint/commit/eebbf8d07e27bea3038835e4d4b68cb30f8c84a6""><code>eebbf8d</code></a> chore(deps): update dependency turbo to ^2.5.5 (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1129"">#1129</a>)</li>
<li><a href=""https://github.com/secretlint/secretlint/commit/8265b20548c7580cd3b453d728c2de72b7f49951""><code>8265b20</code></a> chore(deps): update patch updates (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1128"">#1128</a>)</li>
<li><a href=""https://github.com/secretlint/secretlint/commit/118ba4cc2f3e386dda790fdf3b5735c1b7ce26e2""><code>118ba4c</code></a> chore(deps): update dependency rollup to ^4.45.0 (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1127"">#1127</a>)</li>
<li><a href=""https://github.com/secretlint/secretlint/commit/2bcbc01591734651f5a5075a6d1b62bf8e5e7ad1""><code>2bcbc01</code></a> chore(deps): update dependency <code>@​types/node-forge</code> to ^1.3.13 (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1126"">#1126</a>)</li>
<li><a href=""https://github.com/secretlint/secretlint/commit/0f1a8d0dee2fb73e90fef9208cc32d10665ffa2e""><code>0f1a8d0</code></a> chore(deps): update lerna-lite monorepo to ^4.6.1 (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1125"">#1125</a>)</li>
<li><a href=""https://github.com/secretlint/secretlint/commit/0be5b4a1e51de03602eab9569fb94517262f329d""><code>0be5b4a</code></a> chore(deps): update patch updates (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1124"">#1124</a>)</li>
<li><a href=""https://github.com/secretlint/secretlint/commit/917424821595ee8984873714132b63b0787993fe""><code>9174248</code></a> fix(turbo): fix turbo.json configuration to match actual file structure (<a href=""https://redirect.github.com/secretlint/secretlint/issues/1123"">#1123</a>)</li>
<li>Additional commits viewable in <a href=""https://github.com/secretlint/secretlint/compare/v10.1.1...v10.2.2"">compare view</a></li>
</ul>
</details>
<br />


Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore this major version` will close this PR and stop Dependabot creating any more for this major version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this minor version` will close this PR and stop Dependabot creating any more for this minor version (unless you reopen the PR or upgrade to it yourself)
- `@dependabot ignore this dependency` will close this PR and stop Dependabot creating any more for this dependency (unless you reopen the PR or upgrade to it yourself)
You can disable automated security fix PRs for this repo from the [Security Alerts page](https://github.com/microsoft/vscode/network/alerts).

</details>",dependabot[bot],2026-06-29T16:39:14Z,True,"['javascript', 'dependencies']"
microsoft/vscode,323527,customization UI: polish source folder pickers,"<!-- Thank you for submitting a Pull Request. Please:
* Read our Pull Request guidelines:
  https://github.com/microsoft/vscode/wiki/How-to-Contribute#pull-requests
* Associate an issue with the Pull Request.
* Ensure that the code is up-to-date with the `main` branch.
* Include a description of the proposed changes and how to test them.
-->
",aeschli,2026-06-29T16:27:15Z,True,[]
microsoft/vscode,323526,Fix agent host client tool stalls,"This fixes several agent host client tool stall scenarios:

- Prefer the tool provided by the active client that sent the message when multiple clients provide the same tool.
- Report client tool prepare-invocation failures back as failed completions so they do not stall before confirmation.
- Unblock pending permission requests when a client tool completes from a confirmation-pending state, including error completions.

Fixes #323225",connor4312,2026-06-29T16:26:12Z,True,[]
microsoft/vscode,323520,Skip CG NOTICE steps on CI test builds,"## Context

The `Pull CG NOTICE (background)` and `Apply CG NOTICE` steps in the compile templates exist to overwrite the repo-root `ThirdPartyNotices.txt` with the Component Governance–generated notice right before gulp packages the product. That only matters for a build that actually **ships** the packaged product.

CI test jobs don't ship anything. With `VSCODE_CIBUILD=true`, `product-build.yml` spins up three jobs — **Electron Tests**, **Browser Tests**, **Remote Tests** — that compile and build a client/server purely to run tests against, then discard it. Generating and applying the CG notice in those jobs is wasted work.

It's also the source of an intermittent failure: the background `deemon` daemon started by `Pull CG NOTICE` has to survive the entire long compile + test phase, and when it gets killed mid-job the `deemon --attach` in `Apply CG NOTICE` exits non-zero and fails the job. Seen in builds 451901 and 451613 (both green on retry once the daemon survived). `downloadNotice.ts` itself is non-fatal by design — the failure comes entirely from the attach wrapper running in a job that never needed the notice.

## Changes made

- Gate both `Pull CG NOTICE (background)` and `Apply CG NOTICE` behind `${{ if ne(parameters.VSCODE_CIBUILD, true) }}` in all three compile templates (win32 / linux / darwin). This is the same guard already used for the other publish-only steps in these files (Wait for CLI artifact, Generate Group Policy, Download Explorer dll, Prepare appx).
- Both the detach and the attach are gated by the identical condition, so they stay paired — never one without the other.
- Publishing builds (`VSCODE_CIBUILD=false`) are unaffected: the notice is still pulled and applied exactly as before.

Net effect: the CG NOTICE steps stop running in the Electron/Browser/Remote Tests jobs entirely, removing both the wasted work and the failure surface. Publishing builds keep shipping the CG notice.

## References

- Builds 451901, 451613
",benvillalobos,2026-06-29T15:38:24Z,False,[]
microsoft/vscode,323519,Fix paths on flaky smoke pipeline,,alexr00,2026-06-29T15:38:08Z,True,[]
microsoft/vscode,323518,Clarify Ollama provider in Models view migrate tooltip,"The Models view renders an Ollama-provided group using its localhost address (e.g. `127.0.0.1:11434`) with no indication that the group comes from the deprecated Ollama provider. The generic ""Migrate"" link tooltip didn't help disambiguate.

## Description

- Updated the deprecation link tooltip in `chatModelsWidget.ts` to name the provider explicitly:
  > ""The Ollama model provider is deprecated. Please migrate to the official extension.""

This surfaces the provider context on hover of the ""Migrate"" link next to the deprecated group.",Copilot,2026-06-29T15:37:43Z,True,['release-cherry-pick']
microsoft/vscode,323517,Update activity bar class for right alignment in floating panels,"Adjust the CSS class for the activity bar to ensure proper right alignment in floating panels. This change enhances the layout consistency when the activity bar is positioned on the right side. Testing can be done by verifying the alignment of the activity bar in floating panels.

",mrleemurray,2026-06-29T15:36:46Z,True,[]
